filename,true_label,teacher_pred,kd_pred,baseline_pred,teacher_correct,kd_correct,baseline_correct,js_teacher_kd,js_teacher_baseline,spearman_teacher_kd,spearman_teacher_baseline
garbage_truck_0184.npz,6,6,6,6,1,1,1,0.11853539174194305,0.1275220559562358,0.9399938818209781,0.8899775464380485
garbage_truck_0185.npz,6,6,6,6,1,1,1,0.10508140213071926,0.07820784283567454,0.8992857142857141,0.9335714285714285
garbage_truck_0186.npz,6,6,6,6,1,1,1,0.0773968854231277,0.09019107850518361,0.9690816326530611,0.8971657443160216
garbage_truck_0187.npz,6,6,6,6,1,1,1,0.07765882256031276,0.11915124000681157,0.898877551020408,0.7537755102040815
garbage_truck_0188.npz,6,6,6,6,1,1,1,0.13459894879466985,0.06979073464636718,0.9438490254725558,0.9798825951189053
garbage_truck_0189.npz,6,6,6,6,1,1,1,0.09801369506990112,0.11068347013783122,0.9387755102040816,0.9182653061224489
garbage_truck_0190.npz,6,6,6,6,1,1,1,0.12994443507350725,0.10491607219587389,0.9247959183673469,0.8761224489795919
garbage_truck_0191.npz,6,6,6,6,1,1,1,0.14801304655129527,0.1443225254192487,0.8173167685508614,0.8428276234279095
garbage_truck_0192.npz,6,6,6,6,1,1,1,0.0978116878839572,0.13076828392780027,0.933877551020408,0.9118367346938775
garbage_truck_0193.npz,6,6,6,6,1,1,1,0.13776208253297467,0.06814277161498271,0.8770121689631537,0.9436705954385429
garbage_truck_0194.npz,6,6,6,6,1,1,1,0.10313064612679601,0.10901780682462432,0.7707142857142857,0.6707142857142856
garbage_truck_0195.npz,6,6,6,6,1,1,1,0.10292804286072875,0.0964051582333528,0.9271154879416759,0.920278578834627
garbage_truck_0196.npz,6,6,6,6,1,1,1,0.12891919843005595,0.11026691775519223,0.951405058225156,0.967667812870566
garbage_truck_0197.npz,6,6,6,6,1,1,1,0.09744042252773948,0.08621482216424628,0.9487394957983193,0.9479150672801587
garbage_truck_0198.npz,6,6,6,6,1,1,1,0.12646645791053973,0.10810641623418238,0.675408163265306,0.6368367346938775
garbage_truck_0199.npz,6,6,6,6,1,1,1,0.08758428943939296,0.12633934885585293,0.9619122939939693,0.9505076789632124
garbage_truck_0200.npz,6,6,6,6,1,1,1,0.1329466354056388,0.14952798602071374,0.93557949912715,0.9293518311386345
garbage_truck_0201.npz,6,6,6,6,1,1,1,0.1350622064977663,0.16936167372879415,0.9259656104903311,0.8905329220479892
garbage_truck_0202.npz,6,6,6,6,1,1,1,0.10280986674904424,0.1303089403958152,0.9458163265306121,0.8838775510204081
garbage_truck_0203.npz,6,6,6,6,1,1,1,0.0748385174821642,0.10865148665799151,0.9634470887246549,0.9338439195237933
garbage_truck_0204.npz,6,6,6,6,1,1,1,0.2600678809498242,0.3636049164967626,0.5908766231401004,0.5647088402169398
garbage_truck_0205.npz,6,6,6,6,1,1,1,0.12469656325937238,0.13983301402560183,0.8647959183673468,0.8244897959183672
garbage_truck_0206.npz,6,6,6,6,1,1,1,0.09613735183566614,0.13962196188065296,0.9454025970241605,0.8691925015892966
garbage_truck_0207.npz,6,6,6,6,1,1,1,0.13438110166042885,0.12645535857267942,0.8535714285714284,0.9346938775510203
garbage_truck_0208.npz,6,6,6,6,1,1,1,0.08107653544330529,0.09200358179145685,0.948877551020408,0.8933673469387753
garbage_truck_0209.npz,6,6,6,6,1,1,1,0.09526051766422501,0.10904280891091431,0.8927551020408162,0.7892857142857143
garbage_truck_0210.npz,6,6,6,6,1,1,1,0.08020614938621189,0.1459031013287754,0.9767398257424076,0.9139795918367346
garbage_truck_0211.npz,6,6,6,6,1,1,1,0.11157517422432778,0.11013230540656906,0.9227864551498823,0.9189589480081812
garbage_truck_0212.npz,6,6,6,6,1,1,1,0.06330619436418472,0.11318775908964121,0.9803962426805994,0.9546558371085555
garbage_truck_0213.npz,6,6,6,6,1,1,1,0.13189590557222428,0.11760021363917232,0.840385082350072,0.8455966143539453
garbage_truck_0214.npz,6,6,6,6,1,1,1,0.13252330967191178,0.07049438911086614,0.7780612244897958,0.9124489795918367
garbage_truck_0215.npz,6,6,6,6,1,1,1,0.09085236763008991,0.10229423311683368,0.9677551020408162,0.9398979591836732
garbage_truck_0216.npz,6,6,6,6,1,1,1,0.17838938505021368,0.13148551792886823,0.8187755102040816,0.8504081632653061
garbage_truck_0217.npz,6,6,6,6,1,1,1,0.12860697639466698,0.1249093621780514,0.8820408163265304,0.8461950562716798
garbage_truck_0218.npz,6,6,6,6,1,1,1,0.18028865515228076,0.1395302998862909,0.8120408163265306,0.7848979591836733
garbage_truck_0219.npz,6,6,6,6,1,1,1,0.08584753450272994,0.11455413365210695,0.8906122448979591,0.6703061224489796
garbage_truck_0220.npz,6,6,6,6,1,1,1,0.11280583710054691,0.09414245455638758,0.8578571428571427,0.9064285714285714
garbage_truck_0221.npz,6,6,6,6,1,1,1,0.10419412810089965,0.11956026477985775,0.9147684452923018,0.8809917067084616
garbage_truck_0222.npz,6,6,6,6,1,1,1,0.10443873738312898,0.08783119256339655,0.9741836734693877,0.97234693877551
garbage_truck_0223.npz,6,6,6,6,1,1,1,0.11270731591336464,0.09050372698158259,0.8034329258267476,0.901987026591013
garbage_truck_0224.npz,6,6,6,6,1,1,1,0.10182228479809523,0.11237557950342178,0.9001020408163264,0.8779591836734694
garbage_truck_0225.npz,6,6,6,6,1,1,1,0.0775119833371817,0.1376743956608144,0.9812225788414619,0.9268367346938775
garbage_truck_0226.npz,6,6,6,6,1,1,1,0.08221356479844603,0.21445125284705568,0.9418367346938775,0.7959421154695245
garbage_truck_0227.npz,6,6,6,6,1,1,1,0.21869945430309284,0.1733533712760854,0.19744897959183672,0.4147959183673469
garbage_truck_0228.npz,6,6,6,6,1,1,1,0.2617705871229127,0.2466763313901202,0.8098589494904616,0.7796827467588348
garbage_truck_0229.npz,6,6,6,6,1,1,1,0.11216424168570782,0.15661467644558713,0.9502527279502225,0.9385167492438238
garbage_truck_0230.npz,6,6,6,6,1,1,1,0.32391870283567287,0.2833558781622808,0.5025455062577379,0.6150949861308139
garbage_truck_0231.npz,6,6,6,6,1,1,1,0.08492812099569037,0.09012172682484364,0.8643877551020408,0.858469387755102
garbage_truck_0232.npz,6,6,6,6,1,1,1,0.22153613884136464,0.2674310556499089,0.7833652274509146,0.7248540357462568
garbage_truck_0233.npz,6,6,6,6,1,1,1,0.08387463855999752,0.07743811577664177,0.9773469387755102,0.9791836734693876
garbage_truck_0234.npz,6,6,6,6,1,1,1,0.16341938666281366,0.13894151495206977,0.9175843296516676,0.9545860285093758
garbage_truck_0235.npz,6,6,6,6,1,1,1,0.0975804381451108,0.10707872666074751,0.9316326530612243,0.9130612244897958
garbage_truck_0236.npz,6,6,6,6,1,1,1,0.12318693365964513,0.15157684739144647,0.6014285714285713,0.32408163265306117
garbage_truck_0237.npz,6,6,6,6,1,1,1,0.11235420804101874,0.11211747963831394,0.7187755102040816,0.7197959183673468
garbage_truck_0238.npz,6,6,6,6,1,1,1,0.09656009827174343,0.11725828570524702,0.892142857142857,0.8148979591836735
garbage_truck_0239.npz,6,6,6,6,1,1,1,0.1318251117664787,0.14413836211668837,0.7508163265306121,0.8704303684048753
garbage_truck_0240.npz,6,6,6,6,1,1,1,0.14909494732828085,0.12557381238826706,0.8948444249071879,0.9280538878818776
garbage_truck_0241.npz,6,6,6,6,1,1,1,0.13747403311721862,0.12438324812116483,0.9387484377656098,0.9615041203159365
garbage_truck_0242.npz,6,6,6,6,1,1,1,0.10091819844155636,0.10085596482337025,0.9276456829608829,0.9233517044294752
garbage_truck_0243.npz,6,6,6,6,1,1,1,0.079440102635285,0.1355256445453958,0.9582653061224488,0.8820408163265304
garbage_truck_0244.npz,6,6,6,6,1,1,1,0.09308031653640418,0.12045281096804644,0.9433673469387753,0.9099999999999999
garbage_truck_0245.npz,6,6,6,9,1,1,0,0.14240315047792207,0.3300625406920445,0.9059414783937261,0.5183314213422611
garbage_truck_0246.npz,6,6,6,6,1,1,1,0.07740604546542146,0.09027171647929146,0.833673469387755,0.6821428571428569
garbage_truck_0247.npz,6,6,6,6,1,1,1,0.1441888960208491,0.27973911885479663,0.9067744576340565,0.6345434598867169
garbage_truck_0248.npz,6,6,6,6,1,1,1,0.11833174858046368,0.13837912373952205,0.9049999999999998,0.8387755102040816
garbage_truck_0249.npz,6,6,6,6,1,1,1,0.11713704926983631,0.16467035691921725,0.9233673469387754,0.8810939057434813
garbage_truck_0250.npz,6,6,6,6,1,1,1,0.1364014484054915,0.14362096548593528,0.2602040816326531,-0.015816326530612244
garbage_truck_0251.npz,6,6,6,6,1,1,1,0.16536771018124793,0.21081047295606958,0.8103984897188632,0.6375580386754426
garbage_truck_0252.npz,6,6,6,6,1,1,1,0.12026817238663672,0.10337273132048815,0.9270408163265305,0.9387692670579934
garbage_truck_0253.npz,6,6,6,6,1,1,1,0.1149396978182099,0.1159707738942728,0.8502040816326529,0.8376530612244897
garbage_truck_0254.npz,6,7,2,6,0,0,1,0.19367667322420531,0.4335260087627855,0.7642434780737646,-0.016889909476697027
garbage_truck_0255.npz,6,6,6,6,1,1,1,0.14860993527818298,0.14412932815297017,0.7793877551020407,0.7635714285714285
garbage_truck_0256.npz,6,6,6,6,1,1,1,0.10091721582581176,0.12690333454568717,0.9610251519308994,0.9042843893576173
garbage_truck_0257.npz,6,6,6,6,1,1,1,0.12533334077029953,0.09026244195886456,0.8567346938775509,0.9254081632653061
garbage_truck_0258.npz,6,6,6,6,1,1,1,0.11081406817090923,0.1265050803062204,0.9511224489795919,0.9096938775510203
garbage_truck_0259.npz,6,6,6,6,1,1,1,0.15239317172868264,0.13407501870564356,0.8697637634573192,0.9102181427351106
garbage_truck_0260.npz,6,6,6,6,1,1,1,0.16128262984627562,0.1825571009924057,0.7,0.457205541106453
garbage_truck_0261.npz,6,6,6,6,1,1,1,0.12414324284397465,0.11838539749290582,0.8362244897959182,0.7497959183673468
garbage_truck_0262.npz,6,6,6,6,1,1,1,0.12290325187028314,0.14196591976423448,0.9034693877551019,0.9118939421872221
garbage_truck_0263.npz,6,6,6,6,1,1,1,0.10132558787276162,0.16457104930636884,0.946530612244898,0.865816326530612
garbage_truck_0264.npz,6,6,6,6,1,1,1,0.08192398774627394,0.09419247049772532,0.9618426500930419,0.9625435540069687
garbage_truck_0265.npz,6,6,6,6,1,1,1,0.10370278573052741,0.10822788671638565,0.8806122448979592,0.8877267280115139
garbage_truck_0266.npz,6,6,6,6,1,1,1,0.10988340901066965,0.14008171554371346,0.9617346938775508,0.9040816326530611
garbage_truck_0267.npz,6,6,6,6,1,1,1,0.15599155193788747,0.15283863563604913,0.8699711730170885,0.8801244932581537
garbage_truck_0268.npz,6,6,6,6,1,1,1,0.11017846876992424,0.12947576090013208,0.9317074418195445,0.9039006100035623
garbage_truck_0269.npz,6,6,6,6,1,1,1,0.12304461990197667,0.12677736502517575,0.8939255886465872,0.9136799751143858
garbage_truck_0270.npz,6,6,6,6,1,1,1,0.13395544780871613,0.16355296594641675,0.890865411956217,0.8206807800524466
garbage_truck_0271.npz,6,6,6,6,1,1,1,0.14589732501862343,0.13963147835193718,0.8954144932829636,0.9147743128628637
garbage_truck_0272.npz,6,6,6,6,1,1,1,0.11908622262073294,0.16891766884866669,0.8999209166427428,0.7855083579585318
garbage_truck_0273.npz,6,6,6,6,1,1,1,0.13843562595323008,0.08768896911845918,0.9380297291554184,0.9740423543336679
garbage_truck_0274.npz,6,6,6,6,1,1,1,0.10811551877211882,0.10006050531130269,0.9094897959183673,0.8397959183673468
garbage_truck_0275.npz,6,6,6,6,1,1,1,0.1252728297761809,0.12603714496699386,0.6207142857142857,0.6446938775510204
garbage_truck_0276.npz,6,6,6,6,1,1,1,0.17618393034180055,0.17878707932246013,0.6091836734693877,0.5839795918367345
garbage_truck_0277.npz,6,6,6,6,1,1,1,0.08361933843646396,0.09157358802808768,0.9387198873068122,0.9424221909739977
garbage_truck_0278.npz,6,6,6,6,1,1,1,0.12061891617779527,0.14472548201816243,0.9374426010647601,0.9138687668773053
garbage_truck_0279.npz,6,6,6,6,1,1,1,0.0720699099539196,0.08764926242539488,0.9663550589000742,0.9614441794394112
garbage_truck_0280.npz,6,6,6,6,1,1,1,0.07465009249626192,0.11335571855717162,0.9697155277799102,0.9274025530272866
garbage_truck_0281.npz,6,6,6,6,1,1,1,0.10210243335839955,0.07249995634718298,0.9468042447799624,0.9662634727670834
garbage_truck_0282.npz,6,6,6,6,1,1,1,0.16493781771086327,0.2306233334848023,0.8304626517197261,0.7664468481908596
garbage_truck_0283.npz,6,6,6,6,1,1,1,0.10813562909914198,0.13075768740915214,0.9662244897959181,0.9456122448979591
garbage_truck_0284.npz,6,7,6,6,0,1,1,0.22211424302150093,0.24571381722594296,0.4190816326530612,0.21948979591836734
garbage_truck_0285.npz,6,6,6,6,1,1,1,0.11923441856270044,0.11318270434964874,0.8545918367346937,0.8579591836734692
garbage_truck_0286.npz,6,6,6,6,1,1,1,0.09023549530050222,0.0756453641645208,0.9314285714285714,0.937319829892495
garbage_truck_0287.npz,6,6,6,6,1,1,1,0.08625206939735428,0.11797227283485405,0.9625510204081632,0.9607102815614688
garbage_truck_0288.npz,6,6,6,6,1,1,1,0.098606667749225,0.09074703510159361,0.7971428571428572,0.8127551020408162
garbage_truck_0289.npz,6,6,6,6,1,1,1,0.12061075341993592,0.12176141715937652,0.846938775510204,0.8633673469387754
garbage_truck_0290.npz,6,6,6,6,1,1,1,0.09100714067364976,0.10496372087747187,0.9546938775510203,0.9497959183673469
garbage_truck_0291.npz,6,6,6,6,1,1,1,0.14158531333595467,0.1591963219088156,0.8932370726649562,0.880362619562989
garbage_truck_0292.npz,6,6,6,6,1,1,1,0.1045951239014609,0.08815922690822584,0.9434693877551019,0.965612244897959
garbage_truck_0293.npz,6,6,6,6,1,1,1,0.1434950633378617,0.19139703550987391,0.6809183673469386,0.6313265306122448
garbage_truck_0294.npz,6,6,6,6,1,1,1,0.08205615407224154,0.10866692205129244,0.9820317767464051,0.9655348353865101
garbage_truck_0295.npz,6,6,6,6,1,1,1,0.09572425826517734,0.12635038807142943,0.9477149449952568,0.9369865809480076
garbage_truck_0296.npz,6,6,6,6,1,1,1,0.0947022751312512,0.11930870087339557,0.923265306122449,0.8730612244897958
garbage_truck_0297.npz,6,6,6,6,1,1,1,0.10877063302989148,0.1256371024538374,0.9606886639624311,0.9442603905582663
garbage_truck_0298.npz,6,6,6,6,1,1,1,0.10038203606801438,0.08200420679596071,0.9709183673469386,0.9617346938775508
garbage_truck_0299.npz,6,6,6,6,1,1,1,0.1124408840040588,0.09426529713729791,0.7265306122448978,0.7579591836734694
garbage_truck_0300.npz,6,6,6,6,1,1,1,0.09553879520965954,0.09595134879847379,0.916530612244898,0.9276530612244897
garbage_truck_0301.npz,6,6,6,6,1,1,1,0.10806922488762022,0.1254367399473437,0.900204081632653,0.8778571428571428
garbage_truck_0302.npz,6,6,6,6,1,1,1,0.14828212164803325,0.22251944131568577,0.8661224489795917,0.8331632653061224
garbage_truck_0303.npz,6,6,6,6,1,1,1,0.11244937516473223,0.15583488286888983,0.5971428571428571,0.33408163265306123
garbage_truck_0304.npz,6,6,6,6,1,1,1,0.09489056727782068,0.12596938249821898,0.9416326530612245,0.8955102040816325
garbage_truck_0305.npz,6,6,6,6,1,1,1,0.17462108992458092,0.130161721443186,0.8816024783051775,0.9690474623354838
garbage_truck_0306.npz,6,6,6,6,1,1,1,0.08956569298911614,0.08085665858357094,0.9733646341123101,0.9746913001055436
garbage_truck_0307.npz,6,6,6,6,1,1,1,0.098586496136947,0.1261125151370481,0.9720266090868429,0.8770573606470644
garbage_truck_0308.npz,6,6,6,6,1,1,1,0.113551397814767,0.13951708406164187,0.8159183673469387,0.5764285714285714
garbage_truck_0309.npz,6,6,6,6,1,1,1,0.10496597374987679,0.08481776831219535,0.9779630754953197,0.9724984533699867
garbage_truck_0310.npz,6,6,6,6,1,1,1,0.14937857120391118,0.12666380535873034,0.8365009314184016,0.8500727062129911
garbage_truck_0311.npz,6,6,6,6,1,1,1,0.13054557451111223,0.13635726924950384,0.8918367346938775,0.873469387755102
garbage_truck_0312.npz,6,6,6,6,1,1,1,0.0821254623464626,0.06815549155596451,0.761938775510204,0.848469387755102
garbage_truck_0313.npz,6,6,6,6,1,1,1,0.1032744085896078,0.10580716258877192,0.9252040816326529,0.9149999999999999
garbage_truck_0314.npz,6,6,2,2,1,0,0,0.4868603808227669,0.4864330447239107,0.012821833343460619,0.066417096719126
garbage_truck_0315.npz,6,6,6,6,1,1,1,0.17211480228697004,0.1205382582681128,0.7611224489795917,0.8645918367346936
garbage_truck_0316.npz,6,6,6,6,1,1,1,0.10795182955013508,0.0808710379500908,0.7172448979591837,0.7685714285714286
garbage_truck_0317.npz,6,6,6,6,1,1,1,0.10551287917032494,0.06680539208775638,0.8965306122448979,0.9594897959183671
garbage_truck_0318.npz,6,6,6,6,1,1,1,0.19907886926269835,0.2036173862634148,0.8190631739762426,0.8354766278832414
garbage_truck_0319.npz,6,6,6,6,1,1,1,0.08221311041393682,0.09877885484147202,0.9456122448979591,0.9474489795918367
garbage_truck_0320.npz,6,6,6,6,1,1,1,0.09131216146043175,0.10096209023972537,0.9464527159384782,0.9202275571248729
garbage_truck_0321.npz,6,6,6,6,1,1,1,0.07497693674609246,0.07835235147136195,0.9691836734693877,0.9434693877551019
garbage_truck_0322.npz,6,6,6,6,1,1,1,0.10105222930823624,0.15081025772439402,0.9527069722839115,0.9420207834143072
garbage_truck_0323.npz,6,6,6,6,1,1,1,0.1253873751561195,0.1242561685585628,0.6628571428571427,0.6128571428571428
garbage_truck_0324.npz,6,6,6,6,1,1,1,0.09390206385225681,0.13292358467578688,0.957142857142857,0.890408163265306
garbage_truck_0325.npz,6,6,6,6,1,1,1,0.12024751046536822,0.1012146376498982,0.8408141786672075,0.9127673137594456
garbage_truck_0326.npz,6,6,6,6,1,1,1,0.09156243121056623,0.15590770537817253,0.6491836734693877,0.2387755102040816
garbage_truck_0327.npz,6,6,6,6,1,1,1,0.12202331386626303,0.12030610772086676,0.9290816326530612,0.8801020408163265
garbage_truck_0328.npz,6,6,6,6,1,1,1,0.10962775466810827,0.07503824300619703,0.9224489795918366,0.9395918367346937
garbage_truck_0329.npz,6,6,6,6,1,1,1,0.1053739941532926,0.15246877806009054,0.9416418120682543,0.8966107514852775
garbage_truck_0330.npz,6,6,6,6,1,1,1,0.09684799747262299,0.12075180750097016,0.8565306122448979,0.7423469387755102
garbage_truck_0331.npz,6,6,6,6,1,1,1,0.09700627402954488,0.11988582273044328,0.915204081632653,0.8126530612244897
garbage_truck_0332.npz,6,6,6,6,1,1,1,0.07888913987742782,0.1061799086536691,0.9688775510204081,0.9383006174309112
garbage_truck_0333.npz,6,6,6,6,1,1,1,0.09519065299984004,0.09233847178546183,0.9700757675546245,0.9762493944348702
garbage_truck_0334.npz,6,6,6,6,1,1,1,0.13019349893270737,0.11154862891328707,0.9217267116064569,0.9482600314711246
garbage_truck_0335.npz,6,6,6,6,1,1,1,0.09324469122971896,0.09574530510749617,0.9572182966965924,0.9495088687080915
garbage_truck_0336.npz,6,6,6,6,1,1,1,0.12398355026800405,0.10738864292972002,0.8921318548343276,0.941503610092331
garbage_truck_0337.npz,6,6,6,6,1,1,1,0.10351244528104266,0.12495929554618455,0.8954081632653061,0.8175510204081632
garbage_truck_0338.npz,6,6,6,6,1,1,1,0.06623423938688965,0.1186749753875983,0.9003061224489796,0.6556122448979591
garbage_truck_0339.npz,6,6,6,6,1,1,1,0.08901360725485066,0.09274195838139943,0.97269434100967,0.9493696839710816
garbage_truck_0340.npz,6,6,6,6,1,1,1,0.10558744815814282,0.12880053968825364,0.9403000355117243,0.9203214722710199
garbage_truck_0341.npz,6,6,6,6,1,1,1,0.08190125575323474,0.14622276206054385,0.9376530612244898,0.8989004824476609
garbage_truck_0342.npz,6,6,6,6,1,1,1,0.13317328278967527,0.08313762082684482,0.8868367346938775,0.9517079520431501
garbage_truck_0343.npz,6,6,6,6,1,1,1,0.12288908067220157,0.15800306453631668,0.8873469387755102,0.8463265306122448
garbage_truck_0344.npz,6,6,6,6,1,1,1,0.11856955761957524,0.10297051638431463,0.962445152475697,0.9789795918367346
garbage_truck_0345.npz,6,6,6,6,1,1,1,0.08138350984661305,0.10437347252251894,0.9256122448979591,0.9004081632653059
garbage_truck_0346.npz,6,6,6,6,1,1,1,0.15712514841798786,0.14686442850968587,0.8673690658196296,0.8158163265306122
garbage_truck_0347.npz,6,6,6,6,1,1,1,0.08096625589070537,0.16755960680509732,0.9687755102040815,0.8748979591836735
garbage_truck_0348.npz,6,6,6,6,1,1,1,0.08676181863082405,0.1143259942651996,0.9725482242703205,0.9591652178756795
garbage_truck_0349.npz,6,6,6,3,1,1,0,0.1567369014651992,0.253784249340816,0.9067654112196675,0.6238546893523595
garbage_truck_0350.npz,6,6,6,6,1,1,1,0.07681836191131748,0.1132793110779295,0.9608123327917174,0.9271354268096391
garbage_truck_0351.npz,6,6,6,6,1,1,1,0.15613020622893511,0.1295574911650072,0.731938775510204,0.7304081632653061
garbage_truck_0352.npz,6,6,6,6,1,1,1,0.1020006784588062,0.14028306004862148,0.9426894922867287,0.8800081764974673
garbage_truck_0353.npz,6,6,6,6,1,1,1,0.1207023874271694,0.136572256012056,0.8989692872609919,0.8659183673469386
garbage_truck_0354.npz,6,6,6,6,1,1,1,0.08969233626613607,0.09108994591568453,0.9161224489795917,0.9126530612244896
garbage_truck_0355.npz,6,6,6,6,1,1,1,0.11615800849148247,0.1615166642702019,0.9419328551957039,0.8348811146647945
garbage_truck_0356.npz,6,6,6,6,1,1,1,0.09745710897244361,0.1328344600595582,0.9537493173435301,0.9355449543934027
garbage_truck_0357.npz,6,6,6,6,1,1,1,0.098408289744794,0.14449688685993844,0.9525510204081631,0.8881349016895467
garbage_truck_0358.npz,6,6,6,6,1,1,1,0.0964603542006132,0.08586358649515409,0.9656035017083799,0.9634053091037115
garbage_truck_0359.npz,6,6,6,6,1,1,1,0.2441655332955601,0.18458307173296373,0.7498150465461927,0.877713996702917
garbage_truck_0360.npz,6,6,6,6,1,1,1,0.102071179842827,0.09808394233720191,0.8687755102040816,0.9017346938775509
garbage_truck_0361.npz,6,6,6,6,1,1,1,0.11760883221011348,0.10662003198653723,0.6838775510204081,0.7745918367346937
garbage_truck_0362.npz,6,6,6,6,1,1,1,0.08672303411104414,0.12192570639941004,0.9749738516910178,0.928237965556266
garbage_truck_0363.npz,6,6,6,6,1,1,1,0.09537001744804621,0.1421478289755326,0.9730120060488229,0.9255716704962167
garbage_truck_0364.npz,6,6,6,6,1,1,1,0.07591771769601673,0.08553053856854508,0.9673469387755103,0.9709183673469386
garbage_truck_0365.npz,6,6,6,6,1,1,1,0.0729194334132343,0.07979268014958994,0.9457797867032189,0.9438898616595799
garbage_truck_0366.npz,6,6,6,6,1,1,1,0.12155576620462225,0.14833647093171126,0.7483673469387754,0.6094897959183673
garbage_truck_0367.npz,6,6,6,6,1,1,1,0.08671322420753487,0.09419502184129969,0.9275510204081632,0.9179591836734693
garbage_truck_0368.npz,6,6,6,6,1,1,1,0.13062955496853748,0.10693090325277661,0.9061455652327426,0.9250235978417579
garbage_truck_0369.npz,6,6,6,6,1,1,1,0.07435252382835314,0.09720897197317849,0.9561978625015105,0.9325237891756101
garbage_truck_0370.npz,6,6,6,6,1,1,1,0.07237471897671577,0.09884109152655275,0.9778820891470011,0.9535447335942975
garbage_truck_0371.npz,6,6,6,6,1,1,1,0.10585951611678668,0.08863869197691741,0.9531311302727754,0.947457193968822
garbage_truck_0372.npz,6,6,6,6,1,1,1,0.0823854763871394,0.09534824397747545,0.9458163265306121,0.9123469387755101
garbage_truck_0373.npz,6,6,6,6,1,1,1,0.08049574597121154,0.10397123259529784,0.9727992151347782,0.9291656337193845
garbage_truck_0374.npz,6,6,6,6,1,1,1,0.08445137449936221,0.07464846984999828,0.9611646886664714,0.9672448979591837
garbage_truck_0375.npz,6,6,6,6,1,1,1,0.1174387598205872,0.15796164544755462,0.931530612244898,0.8695585891659576
garbage_truck_0376.npz,6,6,6,6,1,1,1,0.11000213533372222,0.12203810644648941,0.953877551020408,0.9367346938775509
garbage_truck_0377.npz,6,6,6,6,1,1,1,0.1617509411676717,0.19176649990042297,0.8808841588211215,0.8280802292263609
garbage_truck_0378.npz,6,6,6,6,1,1,1,0.13056381181166002,0.19780934970725614,0.7389795918367347,0.2104081632653061
garbage_truck_0379.npz,6,6,6,6,1,1,1,0.08594586189285106,0.09475812055670055,0.8801020408163265,0.8262244897959183
garbage_truck_0380.npz,6,6,6,6,1,1,1,0.10970735719161818,0.09380355769232285,0.9281632653061224,0.9578528471145045
garbage_truck_0381.npz,6,6,6,6,1,1,1,0.08800483362191669,0.12550279083713015,0.9609143840219662,0.9098887688976052
garbage_truck_0382.npz,6,6,6,6,1,1,1,0.11896903730063725,0.1477124491775137,0.8901020408163264,0.8390652151049921
garbage_truck_0383.npz,6,6,6,6,1,1,1,0.0644639749444445,0.08647208451725344,0.9711224489795917,0.9582653061224488
garbage_truck_0384.npz,6,6,6,6,1,1,1,0.09716629843739656,0.11276029990237785,0.9636285877509608,0.9230847728711022
garbage_truck_0385.npz,6,6,6,6,1,1,1,0.12084564406097424,0.10003397722470621,0.7842857142857143,0.8602040816326529
garbage_truck_0386.npz,6,6,6,6,1,1,1,0.13243422274256478,0.22851348084267842,0.8289795918367346,0.6407142857142857
garbage_truck_0387.npz,6,6,6,6,1,1,1,0.08935754612173936,0.09411312526037954,0.9277551020408162,0.868673469387755
garbage_truck_0388.npz,6,6,6,6,1,1,1,0.138747409226837,0.15905909334502877,0.7908875228982399,0.6415469784480013
garbage_truck_0389.npz,6,6,6,6,1,1,1,0.08519402789792559,0.1329182040139749,0.9773977218927465,0.9547814357664974
gas_pump_0001.npz,7,7,7,7,1,1,1,0.20054930882354532,0.1800743484633847,0.43122448979591826,0.5251020408163265
gas_pump_0002.npz,7,7,7,7,1,1,1,0.12384100488628179,0.0850352792178762,0.8524489795918366,0.9003061224489796
gas_pump_0003.npz,7,7,7,7,1,1,1,0.07922485180158734,0.09137614186774713,0.9407142857142857,0.9432653061224489
gas_pump_0004.npz,7,7,7,7,1,1,1,0.11723926367421858,0.15374668266995475,0.9049999999999998,0.8706122448979591
gas_pump_0005.npz,7,7,7,7,1,1,1,0.13102434558739484,0.1358345027012041,0.8989795918367346,0.8935714285714285
gas_pump_0006.npz,7,7,7,7,1,1,1,0.0944721395404053,0.12087733218881515,0.8594897959183673,0.7894897959183673
gas_pump_0007.npz,7,7,7,7,1,1,1,0.22171946241457285,0.19590492301053936,0.6837755102040816,0.720408163265306
gas_pump_0008.npz,7,7,7,7,1,1,1,0.15689121966780917,0.18462878330121213,0.9263676128329364,0.9062572532746731
gas_pump_0009.npz,7,7,7,7,1,1,1,0.09035393431293838,0.10315181128399462,0.9505294070450521,0.9307072198683445
gas_pump_0010.npz,7,7,7,3,1,1,0,0.1565871506943755,0.2545558423260379,0.8386833648895681,0.2423469387755102
gas_pump_0011.npz,7,7,7,7,1,1,1,0.15208970744981817,0.1091127584588424,0.6767346938775509,0.9111224489795917
gas_pump_0012.npz,7,7,7,7,1,1,1,0.12105323482810099,0.11003458255234838,0.943914294572073,0.9180528673175029
gas_pump_0013.npz,7,7,7,7,1,1,1,0.05766535920439671,0.082311373975235,0.9451020408163264,0.9381632653061224
gas_pump_0014.npz,7,7,7,7,1,1,1,0.1036940548562003,0.11525855130833328,0.8018367346938774,0.8020408163265306
gas_pump_0015.npz,7,7,7,7,1,1,1,0.1462525460917987,0.13721607023625482,0.8207142857142856,0.8436734693877551
