filename,true_label,teacher_pred,kd_pred,baseline_pred,teacher_correct,kd_correct,baseline_correct,js_teacher_kd,js_teacher_baseline,spearman_teacher_kd,spearman_teacher_baseline,ssim_teacher_kd,ssim_teacher_baseline
garbage_truck_0374.npz,6,6,6,6,1,1,1,0.08445137449936221,0.07464846984999828,0.9611646886664714,0.9672448979591837,0.9888263590881966,0.989573503355646
garbage_truck_0375.npz,6,6,6,6,1,1,1,0.1174387598205872,0.15796164544755462,0.931530612244898,0.8695585891659576,0.9591572424744985,0.9288542473307552
garbage_truck_0376.npz,6,6,6,6,1,1,1,0.11000213533372222,0.12203810644648941,0.953877551020408,0.9367346938775509,0.9632977765831796,0.9489320668988053
garbage_truck_0377.npz,6,6,6,6,1,1,1,0.1617509411676717,0.19176649990042297,0.8808841588211215,0.8280802292263609,0.9355184705179916,0.9078643819960258
garbage_truck_0378.npz,6,6,6,6,1,1,1,0.13056381181166002,0.19780934970725614,0.7389795918367347,0.2104081632653061,0.9412467099770068,0.8749459094661891
garbage_truck_0379.npz,6,6,6,6,1,1,1,0.08594586189285106,0.09475812055670055,0.8801020408163265,0.8262244897959183,0.975562143420457,0.9742605296243927
garbage_truck_0380.npz,6,6,6,6,1,1,1,0.10970735719161818,0.09380355769232285,0.9281632653061224,0.9578528471145045,0.9619580739332813,0.9770524753863511
garbage_truck_0381.npz,6,6,6,6,1,1,1,0.08800483362191669,0.12550279083713015,0.9609143840219662,0.9098887688976052,0.9859248937192233,0.9731236613936611
garbage_truck_0382.npz,6,6,6,6,1,1,1,0.11896903730063725,0.1477124491775137,0.8901020408163264,0.8390652151049921,0.9692697158274011,0.9461563140610921
garbage_truck_0383.npz,6,6,6,6,1,1,1,0.0644639749444445,0.08647208451725344,0.9711224489795917,0.9582653061224488,0.9929206572040455,0.9849920472492134
garbage_truck_0384.npz,6,6,6,6,1,1,1,0.09716629843739656,0.11276029990237785,0.9636285877509608,0.9230847728711022,0.9834016746396299,0.9820148516945851
garbage_truck_0385.npz,6,6,6,6,1,1,1,0.12084564406097424,0.10003397722470621,0.7842857142857143,0.8602040816326529,0.960557190656526,0.9737802482728795
garbage_truck_0386.npz,6,6,6,6,1,1,1,0.13243422274256478,0.22851348084267842,0.8289795918367346,0.6407142857142857,0.9477232680220822,0.8239428341964863
garbage_truck_0387.npz,6,6,6,6,1,1,1,0.08935754612173936,0.09411312526037954,0.9277551020408162,0.868673469387755,0.9853683230342345,0.9734629136029612
garbage_truck_0388.npz,6,6,6,6,1,1,1,0.138747409226837,0.15905909334502877,0.7908875228982399,0.6415469784480013,0.9502777436195773,0.9387386395460184
garbage_truck_0389.npz,6,6,6,6,1,1,1,0.08519402789792559,0.1329182040139749,0.9773977218927465,0.9547814357664974,0.9835870149242382,0.9668961490038062
gas_pump_0001.npz,7,7,7,7,1,1,1,0.20054930882354532,0.1800743484633847,0.43122448979591826,0.5251020408163265,0.8740655465845494,0.9059816316766565
gas_pump_0002.npz,7,7,7,7,1,1,1,0.12384100488628179,0.0850352792178762,0.8524489795918366,0.9003061224489796,0.9714341366259198,0.9816267129529285
gas_pump_0003.npz,7,7,7,7,1,1,1,0.07922485180158734,0.09137614186774713,0.9407142857142857,0.9432653061224489,0.9894122914739855,0.982519037431627
gas_pump_0004.npz,7,7,7,7,1,1,1,0.11723926367421858,0.15374668266995475,0.9049999999999998,0.8706122448979591,0.962859373338262,0.9431395830685869
gas_pump_0005.npz,7,7,7,7,1,1,1,0.13102434558739484,0.1358345027012041,0.8989795918367346,0.8935714285714285,0.9604349532660632,0.9614824129108182
gas_pump_0006.npz,7,7,7,7,1,1,1,0.0944721395404053,0.12087733218881515,0.8594897959183673,0.7894897959183673,0.9747051157425191,0.9576096902439397
gas_pump_0007.npz,7,7,7,7,1,1,1,0.22171946241457285,0.19590492301053936,0.6837755102040816,0.720408163265306,0.9278602367434076,0.9079408137168624
gas_pump_0008.npz,7,7,7,7,1,1,1,0.15689121966780917,0.18462878330121213,0.9263676128329364,0.9062572532746731,0.9506186232185319,0.9311580925336568
gas_pump_0009.npz,7,7,7,7,1,1,1,0.09035393431293838,0.10315181128399462,0.9505294070450521,0.9307072198683445,0.9792134075672257,0.9778897369808315
gas_pump_0010.npz,7,7,7,3,1,1,0,0.1565871506943755,0.2545558423260379,0.8386833648895681,0.2423469387755102,0.9599498920880224,0.824759470182616
gas_pump_0011.npz,7,7,7,7,1,1,1,0.15208970744981817,0.1091127584588424,0.6767346938775509,0.9111224489795917,0.927724678891761,0.9704512940684982
gas_pump_0012.npz,7,7,7,7,1,1,1,0.12105323482810099,0.11003458255234838,0.943914294572073,0.9180528673175029,0.9685890002392181,0.9686725202020176
gas_pump_0013.npz,7,7,7,7,1,1,1,0.05766535920439671,0.082311373975235,0.9451020408163264,0.9381632653061224,0.992397283204324,0.9783701564579261
gas_pump_0014.npz,7,7,7,7,1,1,1,0.1036940548562003,0.11525855130833328,0.8018367346938774,0.8020408163265306,0.9606146814082163,0.9597044556326941
gas_pump_0015.npz,7,7,7,7,1,1,1,0.1462525460917987,0.13721607023625482,0.8207142857142856,0.8436734693877551,0.9415934053031818,0.9533764098110056
gas_pump_0016.npz,7,7,7,7,1,1,1,0.16605176443276887,0.21659229365884106,0.8560565690549508,0.7467789280708792,0.9513666971597344,0.9228703537057752
gas_pump_0017.npz,7,7,7,7,1,1,1,0.13025712350988156,0.16144053904197134,0.47887755102040813,0.37132653061224485,0.9435757461065614,0.9190882019135209
gas_pump_0018.npz,7,7,7,7,1,1,1,0.11883103774298867,0.08493850481965524,0.8916043779528252,0.922472512354053,0.9678864536843521,0.9803805005637984
gas_pump_0019.npz,7,7,7,7,1,1,1,0.09876622851110638,0.08861032855780561,0.8956122448979591,0.915204081632653,0.9693575570369208,0.9801699416652729
gas_pump_0020.npz,7,7,7,7,1,1,1,0.09820342317622142,0.13074136332490569,0.9519120388821666,0.9078292816546277,0.9879103574837773,0.9491700677524828
gas_pump_0021.npz,7,7,7,7,1,1,1,0.14172128910825116,0.13991811632664378,0.8726530612244896,0.8703061224489796,0.9648567216188143,0.9657199539785197
gas_pump_0022.npz,7,7,7,7,1,1,1,0.0918861614215372,0.13523842490108992,0.9083673469387754,0.7226530612244897,0.972006144075576,0.9387266288416753
gas_pump_0023.npz,7,7,7,7,1,1,1,0.18621187556594213,0.14655192485705823,0.7206857880164746,0.820389839969476,0.9176492938396374,0.9469473809276892
gas_pump_0024.npz,7,7,7,7,1,1,1,0.10873199768026143,0.13381097800219505,0.9654046381529099,0.935527493491732,0.9840517982394067,0.9592855464637291
gas_pump_0025.npz,7,7,7,7,1,1,1,0.19683297719471526,0.17558880157418283,0.7710204081632651,0.882471491906842,0.9122104021228596,0.9220206323325097
gas_pump_0026.npz,7,7,7,7,1,1,1,0.12211695244211433,0.10966949788926665,0.9402790890582327,0.9487486928774125,0.9523329114802235,0.9597530031272157
gas_pump_0027.npz,7,7,7,7,1,1,1,0.13278117324342562,0.14654783202051355,0.8384693877551019,0.9134473377241314,0.9473835890462292,0.9588722688019856
gas_pump_0028.npz,7,7,7,7,1,1,1,0.1221026036686476,0.15224111399428245,0.9459309042737781,0.9168876727560947,0.9684620809207863,0.9619577060822416
gas_pump_0029.npz,7,7,7,7,1,1,1,0.07177117337651329,0.08037582982551605,0.9846923206699184,0.9706092508955947,0.9916066205964759,0.9909462355593021
gas_pump_0030.npz,7,7,7,7,1,1,1,0.11405385841857069,0.12542460248315884,0.8139795918367346,0.7476530612244897,0.9514593689656436,0.9472492668352368
gas_pump_0031.npz,7,7,7,7,1,1,1,0.10460593054424788,0.05515468853056028,0.7904081632653062,0.9518367346938774,0.965996844578749,0.9903726079664741
gas_pump_0032.npz,7,7,7,7,1,1,1,0.08433431879460858,0.09141554614664602,0.7916326530612245,0.8068367346938774,0.9760215550873061,0.9729140680389393
gas_pump_0033.npz,7,7,5,3,1,0,0,0.22527364935707744,0.2877824606330468,0.5490356187381242,0.23624859802579137,0.8722078000139357,0.813779200261744
gas_pump_0034.npz,7,7,7,7,1,1,1,0.15380045518439084,0.12892693543776831,0.7646938775510204,0.8274489795918367,0.9326458436592402,0.9568542529055493
gas_pump_0035.npz,7,7,7,7,1,1,1,0.12209427464201843,0.14941732323723572,0.8481849029520896,0.8339498459306969,0.9634868396710657,0.9556403923502397
gas_pump_0036.npz,7,7,7,7,1,1,1,0.09074770286293037,0.08158009520170972,0.9564285714285713,0.9531632653061224,0.9798735805873559,0.984434723646943
gas_pump_0037.npz,7,7,7,7,1,1,1,0.16509859974935231,0.12687614898626737,0.5136734693877552,0.6490816326530611,0.9283381218970996,0.9494112098946922
gas_pump_0038.npz,7,7,7,7,1,1,1,0.17037855360869622,0.1915862200587313,0.8252251335627465,0.7666011890552903,0.9436916296249854,0.9361760108322723
gas_pump_0039.npz,7,7,7,7,1,1,1,0.09991620338312507,0.14065788568487142,0.8716038677292195,0.6333324831775919,0.9782666454101847,0.9420383141211506
gas_pump_0040.npz,7,7,7,7,1,1,1,0.09784973692390739,0.14267745346135677,0.9584693877551019,0.8937755102040815,0.9848574393213649,0.9652275670098119
gas_pump_0041.npz,7,7,7,2,1,1,0,0.1425474218329608,0.2990047228382841,0.5814285714285714,0.19019910594433442,0.9485410548952476,0.8103668252107827
gas_pump_0042.npz,7,7,7,7,1,1,1,0.09402276637862425,0.10289086522072047,0.9229591836734693,0.9259183673469387,0.9805995281580109,0.9771461082011732
gas_pump_0043.npz,7,7,7,7,1,1,1,0.17438174710871934,0.19114088989194072,0.8352221608859902,0.7837102580471965,0.961019302601227,0.9387292887915889
gas_pump_0044.npz,7,7,7,7,1,1,1,0.08718895568451583,0.09770473694767538,0.9612244897959183,0.9276530612244897,0.9794573950105229,0.9748190402246434
gas_pump_0045.npz,7,7,7,7,1,1,1,0.1129758983352398,0.09817217578665156,0.9279591836734693,0.9272448979591836,0.9698416708347175,0.9822688319845904
gas_pump_0046.npz,7,7,7,7,1,1,1,0.09066364143661056,0.11221150532723236,0.9588707550511542,0.9389678368846776,0.9816203245186822,0.9856815682185326
gas_pump_0047.npz,7,7,7,7,1,1,1,0.1365911568701233,0.11375739821920952,0.7877551020408162,0.8023469387755101,0.94284546127805,0.9636809332000777
gas_pump_0048.npz,7,7,7,7,1,1,1,0.1025868219272684,0.15177604272840944,0.9252040816326529,0.8733544284685627,0.9831122230635102,0.9735506460724361
gas_pump_0049.npz,7,7,7,7,1,1,1,0.09777511983811486,0.11522063942980516,0.9728710360421539,0.9642129831869463,0.981478179670581,0.9852808698463554
gas_pump_0050.npz,7,7,7,7,1,1,1,0.1338794902118833,0.15944754064130445,0.9568148260388094,0.9023699587109394,0.9657681490926804,0.9503622480789496
gas_pump_0051.npz,7,7,7,7,1,1,1,0.119770827366169,0.1009599848375165,0.7449999999999999,0.8296938775510203,0.9508498842173471,0.9680240714765012
gas_pump_0052.npz,7,7,7,7,1,1,1,0.17348188407278506,0.17468191302871075,0.706734693877551,0.6151020408163265,0.9471301037977421,0.9383969671823699
gas_pump_0053.npz,7,7,7,7,1,1,1,0.13202850134856517,0.1307703288566228,0.8598979591836735,0.8210204081632653,0.9462123773235923,0.9425349210997211
gas_pump_0054.npz,7,7,7,7,1,1,1,0.11046934030693766,0.12514462714321956,0.970705898281711,0.9604603830629547,0.986456852822636,0.9837409547905863
gas_pump_0055.npz,7,7,7,7,1,1,1,0.08124099270385578,0.136506139040118,0.9738720947848997,0.9403803945670663,0.9801873219309796,0.9512505284440361
gas_pump_0056.npz,7,7,7,7,1,1,1,0.11489725893385856,0.14729517948936927,0.9579952135980432,0.9460066651428698,0.9606399040291242,0.946270752013318
gas_pump_0057.npz,7,7,7,7,1,1,1,0.1445094416748629,0.20988595029367685,0.9264404040377445,0.8584200626532419,0.9707351949473658,0.9293460571028866
gas_pump_0058.npz,7,7,7,7,1,1,1,0.16818443708213615,0.11591248271563964,0.8916043779528252,0.9542080158211008,0.9480525821501812,0.970976043254292
gas_pump_0059.npz,7,7,7,7,1,1,1,0.062044574346913454,0.10407062451467165,0.9387755102040816,0.8503061224489795,0.9906854971478904,0.9684279435281343
gas_pump_0060.npz,7,7,7,7,1,1,1,0.1521524972912449,0.15521203165488218,0.7839795918367346,0.7440816326530612,0.9324755929520397,0.9266454555025373
gas_pump_0061.npz,7,7,7,7,1,1,1,0.1775200643954396,0.16252485567622202,0.9295117097811113,0.9204316439638893,0.9353918564709132,0.9546717743662794
gas_pump_0062.npz,7,7,7,7,1,1,1,0.1392301414662383,0.12802875565277416,0.6880469467787996,0.7802239855596339,0.9289750022983472,0.9522143986834994
gas_pump_0063.npz,7,7,7,7,1,1,1,0.1075798110115688,0.15090846770553115,0.9535600391636935,0.9325530146265412,0.9772108245303314,0.9691428285136654
gas_pump_0064.npz,7,7,7,7,1,1,1,0.1132250748365466,0.10538624799492988,0.8711224489795918,0.8423469387755101,0.965575819240281,0.9676228081631206
gas_pump_0065.npz,7,7,7,7,1,1,1,0.1490261630075043,0.13646999182078248,0.47785714285714287,0.40224489795918367,0.9287154670198517,0.9378343681084557
gas_pump_0066.npz,7,7,7,7,1,1,1,0.09800138610903468,0.13498032262515328,0.9859098228831357,0.972344121809823,0.9789242171467472,0.9639342274241314
gas_pump_0067.npz,7,7,7,7,1,1,1,0.06311602090900853,0.11539679547317643,0.9683571719984386,0.9544256650230634,0.9891637541104639,0.9765080566088284
gas_pump_0068.npz,7,7,7,7,1,1,1,0.17527321794197637,0.13379918106175648,0.5975510204081633,0.693673469387755,0.899143016319687,0.943050841893884
gas_pump_0069.npz,7,7,7,7,1,1,1,0.09241949344842927,0.0762069648309834,0.930204081632653,0.9186734693877551,0.9765138362558529,0.9868618400813535
gas_pump_0070.npz,7,7,7,7,1,1,1,0.09642792284307788,0.14862519024832063,0.9266326530612244,0.858877551020408,0.9766878708167613,0.9537590299132678
gas_pump_0071.npz,7,7,7,7,1,1,1,0.07937729330494522,0.08417861827670485,0.945408163265306,0.9577551020408163,0.9890830037948742,0.9841981626698848
gas_pump_0072.npz,7,7,7,7,1,1,1,0.09627963560915849,0.1278199001250869,0.9249936477085138,0.8678918945962355,0.9850951312796139,0.9724261048800852
gas_pump_0073.npz,7,7,7,7,1,1,1,0.11431027542414438,0.14818600319081277,0.9434693877551019,0.8333673469387753,0.9569143443313237,0.9379258277675063
gas_pump_0074.npz,7,7,7,7,1,1,1,0.15808305705907824,0.10158418161827125,0.6712244897959183,0.6466326530612243,0.9287951376871816,0.9664193208018611
gas_pump_0075.npz,7,7,7,7,1,1,1,0.06968220557975303,0.08787038660268566,0.9701020408163264,0.9499999999999998,0.9869622486988053,0.984704907613211
gas_pump_0076.npz,7,7,7,7,1,1,1,0.12170123647202928,0.14720597056897342,0.9058163265306122,0.8790816326530612,0.9606729196591957,0.9442196502039428
gas_pump_0077.npz,7,7,7,7,1,1,1,0.10741911528631568,0.09594067633954363,0.9684452702631586,0.9774352459051634,0.9752819697115233,0.9892637302201871
gas_pump_0078.npz,7,7,7,7,1,1,1,0.15116188462544727,0.22856148964423006,0.8835654974288335,0.7930714250346034,0.948532008601775,0.8871173072534302
gas_pump_0079.npz,7,3,7,7,0,1,1,0.3970848941738192,0.2529580284775167,0.22665054871746837,0.5193466730750559,0.7010362346016367,0.8805338130666283
gas_pump_0080.npz,7,7,7,7,1,1,1,0.11084308747900766,0.12887313893972116,0.920204081632653,0.8783673469387753,0.9559969173392706,0.9492642458978549
gas_pump_0081.npz,7,7,7,7,1,1,1,0.11265684411206313,0.12445477424172358,0.9366352105081129,0.9477661784480809,0.974907768355354,0.9747915404891134
gas_pump_0082.npz,7,7,7,7,1,1,1,0.14600233147183928,0.1384954329270054,0.5884693877551019,0.6306122448979592,0.9327111413066111,0.9342697965414172
gas_pump_0083.npz,7,7,7,7,1,1,1,0.10887028230164937,0.10605824007843508,0.8225510204081632,0.8613265306122447,0.9639728333264843,0.9699208783114365
gas_pump_0084.npz,7,7,7,7,1,1,1,0.10546255546351684,0.13067866940289458,0.8541836734693876,0.8372448979591837,0.9658087233393149,0.9496659044672656
gas_pump_0085.npz,7,7,7,7,1,1,1,0.192248510572866,0.1942520563855248,0.8059899489854523,0.7950497834741742,0.9316803125881569,0.9119037800029061
gas_pump_0086.npz,7,7,7,7,1,1,1,0.15859370751096336,0.17430763439769403,0.8961435760411496,0.8661548564412355,0.9543293185056928,0.9445235199423105
gas_pump_0087.npz,7,7,7,7,1,1,1,0.14490846906865532,0.2093797144715954,0.9621407469214194,0.9317327211848317,0.9621719456714246,0.929076532988448
gas_pump_0088.npz,7,7,7,7,1,1,1,0.08723601019817821,0.0961178837033435,0.9558163265306121,0.9411224489795916,0.9828369261964957,0.9823757922266628
gas_pump_0089.npz,7,7,7,7,1,1,1,0.11064174033566543,0.11831847879537125,0.9222448979591836,0.8065306122448979,0.9612397235036192,0.962978188911724
gas_pump_0090.npz,7,7,7,7,1,1,1,0.10360486883895172,0.13106117931043004,0.9699382546199901,0.9316925367518469,0.982354963057392,0.9785485336222209
gas_pump_0091.npz,7,7,7,7,1,1,1,0.09399818622194214,0.08485243506014979,0.9413265306122448,0.9472448979591835,0.9769415270988357,0.9804462105015199
gas_pump_0092.npz,7,7,7,7,1,1,1,0.09569058681376115,0.08305062253770323,0.8959183673469386,0.9256122448979591,0.9718339274202413,0.9786318135730578
gas_pump_0093.npz,7,7,7,7,1,1,1,0.11379944580285019,0.1370080482699219,0.8946938775510203,0.8581632653061223,0.9785013396787661,0.9555576170260146
gas_pump_0094.npz,7,7,7,7,1,1,1,0.0909724848229995,0.09154752277593418,0.9118367346938775,0.9011224489795918,0.9767446857319275,0.9819579119656259
gas_pump_0095.npz,7,7,7,7,1,1,1,0.14182981109376774,0.16920938431299468,0.8179591836734693,0.6705102040816324,0.9425968886886368,0.9154885586921592
gas_pump_0096.npz,7,7,7,7,1,1,1,0.1572053059983416,0.1571165027136399,0.8752574296330496,0.8923557296039486,0.9299338693688046,0.9456034453882202
gas_pump_0097.npz,7,7,7,7,1,1,1,0.07526422534605536,0.10229690875052343,0.9829799437562541,0.9466135975814015,0.9879822985883884,0.9792155664335661
gas_pump_0098.npz,7,7,7,7,1,1,1,0.10334348668068928,0.15797890128572709,0.9072448979591836,0.5964285714285713,0.9760720689631698,0.9288879860813579
gas_pump_0099.npz,7,7,7,7,1,1,1,0.10318395391225976,0.18021873852050854,0.9493089996701647,0.8457780015984352,0.9788452049578434,0.9205657355896807
gas_pump_0100.npz,7,7,7,7,1,1,1,0.16698580221608408,0.12252826063236982,0.6853061224489796,0.8316326530612244,0.9181966136450522,0.9500864471402305
gas_pump_0101.npz,7,7,7,7,1,1,1,0.14364575933523993,0.14582592395998178,0.6497959183673468,0.7004081632653061,0.9318629081280285,0.9375280158994387
gas_pump_0102.npz,7,7,7,7,1,1,1,0.09394349683655935,0.12728210466854573,0.9393299354933692,0.9475850200687433,0.9950545714463169,0.9756195761282286
gas_pump_0103.npz,7,7,7,7,1,1,1,0.06669247889340205,0.0971413299816514,0.9445918367346937,0.927142857142857,0.9869935145317528,0.9753130497434407
gas_pump_0104.npz,7,7,7,7,1,1,1,0.09198324466987635,0.13484637496659177,0.8799999999999999,0.7457142857142857,0.9719323504043824,0.9517513075314551
gas_pump_0105.npz,7,7,7,7,1,1,1,0.1496464608718853,0.16561360566353156,0.6277551020408162,0.47051020408163263,0.9345194332288189,0.9124178010988265
gas_pump_0106.npz,7,7,7,7,1,1,1,0.1334197023066706,0.13884691046663164,0.9231869254341166,0.92800615738034,0.958509728432413,0.9480756980126408
gas_pump_0107.npz,7,7,7,7,1,1,1,0.1508944101053608,0.18010939586580824,0.6249999999999999,0.4238775510204081,0.924550287289755,0.8878290653685179
gas_pump_0108.npz,7,7,7,7,1,1,1,0.09288332138922249,0.08753973913898357,0.9731697835631498,0.9473845677138822,0.974950602362003,0.9815693239307512
gas_pump_0109.npz,7,7,7,9,1,1,0,0.17006702125986897,0.4230698325822247,0.8530312308634416,0.15367733554308513,0.9418933805165282,0.5629498712804362
gas_pump_0110.npz,7,7,7,7,1,1,1,0.12936050239550964,0.14346637038994967,0.7351020408163265,0.6544897959183673,0.9515500549213116,0.9449259936159815
gas_pump_0111.npz,7,7,7,7,1,1,1,0.18759301551122895,0.16916762547892877,0.7766326530612245,0.8379591836734692,0.8903404752831287,0.9076318684239079
gas_pump_0112.npz,7,7,7,7,1,1,1,0.12297570767794165,0.10174282646703176,0.9421859039836569,0.9664964249233914,0.9852021155210305,0.9874911319706197
gas_pump_0113.npz,7,7,7,7,1,1,1,0.10283356473509589,0.08514903411124988,0.7139795918367345,0.8714285714285714,0.9696840467031913,0.9781543304881721
gas_pump_0114.npz,7,7,7,7,1,1,1,0.18880845229029294,0.22116644798345841,0.9114839284167892,0.7961718965626551,0.946876923303959,0.9435229104777483
gas_pump_0115.npz,7,7,7,7,1,1,1,0.08895886746545656,0.0894733273713683,0.9722448979591836,0.9408163265306121,0.9806404178438073,0.9784081053407193
gas_pump_0116.npz,7,7,7,7,1,1,1,0.14011052347934255,0.19399836786862326,0.8027551020408162,0.6914285714285713,0.9468801090298946,0.8745125050426389
gas_pump_0117.npz,7,7,7,7,1,1,1,0.09865196520881767,0.09411933391133855,0.905408163265306,0.9151020408163264,0.9735668946202988,0.9795458347500705
gas_pump_0118.npz,7,7,7,7,1,1,1,0.06945720507679592,0.07564492077582283,0.950408163265306,0.9307142857142856,0.9894035494216797,0.9843974563839946
gas_pump_0119.npz,7,7,7,7,1,1,1,0.11622830082553767,0.10505224658539758,0.9416267015049576,0.9584109542024958,0.9864749129479223,0.9861647077645237
gas_pump_0120.npz,7,7,7,7,1,1,1,0.13989757279604478,0.1738067321884047,0.8759183673469387,0.7986428227808625,0.9465211125937371,0.9404381312431995
gas_pump_0121.npz,7,7,7,7,1,1,1,0.10130077318481456,0.19170248942361143,0.9218339818809448,0.7927439935334356,0.9788544997076554,0.9260122046559272
gas_pump_0122.npz,7,7,3,3,1,0,0,0.21878574330616588,0.20883426269711985,0.8668320685352792,0.7610980751949685,0.8911271325358333,0.9000703438920491
gas_pump_0123.npz,7,7,7,7,1,1,1,0.12248094842614862,0.09218829299366474,0.9022448979591836,0.9114285714285713,0.956396876132849,0.9754494989260576
gas_pump_0124.npz,7,7,7,7,1,1,1,0.10284085633787816,0.09744544496838324,0.9212244897959182,0.9107142857142857,0.9661174042416324,0.9699764556292388
gas_pump_0125.npz,7,7,7,7,1,1,1,0.17127454321053792,0.16974663027779166,0.8752716376444224,0.8935022079267478,0.9615920097144093,0.9635299390849517
gas_pump_0126.npz,7,7,7,7,1,1,1,0.07899694763501376,0.06863768313917219,0.8992857142857141,0.9109183673469387,0.9798421636324023,0.9846597290583948
gas_pump_0127.npz,7,7,7,7,1,1,1,0.10619882005751556,0.13284213587576468,0.9487755102040816,0.9062986303620049,0.9799963071112731,0.9670516325133619
gas_pump_0128.npz,7,7,7,7,1,1,1,0.1268940336296499,0.1165070151262866,0.8914285714285713,0.9327551020408162,0.9641848659796485,0.9763093778105698
gas_pump_0129.npz,7,7,7,7,1,1,1,0.10791651143305518,0.11117259210532619,0.8679591836734691,0.8453061224489794,0.9605117908796196,0.9542938575969
gas_pump_0130.npz,7,7,7,7,1,1,1,0.15131945300036623,0.14964734876412414,0.9065306122448978,0.8808369768768373,0.957027614272052,0.9629860027965264
gas_pump_0131.npz,7,7,7,7,1,1,1,0.20019642722051487,0.14627134698484012,0.8539051648515368,0.9435793005991022,0.9371549506970164,0.9570605043396705
gas_pump_0132.npz,7,7,2,2,1,0,0,0.14663489672104527,0.1539460948747865,0.6518367346938775,0.6480612244897959,0.934180701180419,0.9340008788979899
gas_pump_0133.npz,7,7,7,7,1,1,1,0.08447057296404623,0.11571233774406449,0.9025510204081632,0.823388352011599,0.979505275754415,0.9703626291680437
gas_pump_0134.npz,7,7,7,7,1,1,1,0.0764449997661912,0.09414381768977449,0.9426530612244897,0.9395918367346937,0.980728842669499,0.9815264743172251
gas_pump_0135.npz,7,7,7,7,1,1,1,0.12069688944288838,0.11612691289061451,0.48969387755102034,0.4632653061224489,0.9430232907472036,0.9512929715936849
gas_pump_0136.npz,7,7,7,7,1,1,1,0.10830927665850412,0.16729542360214308,0.8923469387755101,0.7276530612244898,0.9678874182528875,0.9247321148624921
gas_pump_0137.npz,7,7,7,7,1,1,1,0.14178682958244201,0.19586540181417628,0.8795304872305104,0.7977520064550699,0.9581426686715055,0.9143464208887973
gas_pump_0138.npz,7,7,7,7,1,1,1,0.11839541499127137,0.13409456343640913,0.831938775510204,0.8657142857142858,0.9536418551657223,0.9543968376025636
gas_pump_0139.npz,7,7,7,7,1,1,1,0.14737056149006372,0.1758300480486891,0.8095918367346938,0.6562244897959183,0.934852621588639,0.9134468719675164
gas_pump_0140.npz,7,7,7,7,1,1,1,0.11042858968383006,0.11971123481340906,0.9372384986042627,0.9178571428571427,0.9767783127447198,0.9550551554004593
gas_pump_0141.npz,7,7,7,7,1,1,1,0.12064786049283721,0.14533860432375728,0.7454081632653061,0.5919387755102039,0.9597011372309217,0.9420772565242084
gas_pump_0142.npz,7,7,7,7,1,1,1,0.13692077255159396,0.173736268808348,0.9338779982661026,0.9025406143117962,0.9735390529446561,0.9564325932635749
gas_pump_0143.npz,7,7,7,7,1,1,1,0.10567400555821534,0.117556248785733,0.9280612244897958,0.9186458841224959,0.9795254542163773,0.9785960326255781
gas_pump_0144.npz,7,7,7,7,1,1,1,0.08056813811445056,0.07911428085220318,0.8830612244897957,0.903877551020408,0.9780360706501396,0.9850111172968563
gas_pump_0145.npz,7,7,7,7,1,1,1,0.08659530203731353,0.11417407948381891,0.9490764413131144,0.8962139040442764,0.9857060554262873,0.9671235142455115
gas_pump_0146.npz,7,7,7,7,1,1,1,0.1244545437440319,0.15878755127691702,0.8070408163265305,0.6915306122448979,0.9483943457470209,0.93495636150487
gas_pump_0147.npz,7,7,7,7,1,1,1,0.16056574821784175,0.1961119220897821,0.8110204081632651,0.8185927454658628,0.9214562101310027,0.917757363951761
gas_pump_0148.npz,7,7,7,7,1,1,1,0.15398377944888894,0.21423370220513038,0.8343877551020408,0.6479757138770175,0.9551141033151118,0.9063456637896925
gas_pump_0149.npz,7,7,7,7,1,1,1,0.11421920373856534,0.15675987651406909,0.9398913788033422,0.8876404494382024,0.9786608788725186,0.9375795529601401
gas_pump_0150.npz,7,7,7,7,1,1,1,0.14095053108208994,0.13635545300007554,0.8937755102040815,0.8654081632653061,0.9558187106928618,0.9511370735455517
gas_pump_0151.npz,7,7,7,7,1,1,1,0.25792350849851214,0.22858271299772767,0.4732263579692391,0.5673503750191337,0.8434733097405275,0.8651138129611138
gas_pump_0152.npz,7,7,7,7,1,1,1,0.18690140696229843,0.2894263719843099,0.4392857142857142,0.024999999999999994,0.9063389800368219,0.7619638759669923
gas_pump_0153.npz,7,7,7,7,1,1,1,0.12115668158228285,0.13301889945887213,0.7651020408163265,0.6854081632653062,0.962967149801875,0.9597762515032776
gas_pump_0154.npz,7,7,7,7,1,1,1,0.09930717535115792,0.22032072259475544,0.9046938775510203,0.48510204081632646,0.9730894816818456,0.8941220307011374
gas_pump_0155.npz,7,7,7,7,1,1,1,0.13077852123257877,0.11323902684437531,0.9237560902924467,0.950689127105666,0.9586869410722865,0.9691962834787387
gas_pump_0156.npz,7,7,7,7,1,1,1,0.10691904062169588,0.061354632745946935,0.476938775510204,0.8408163265306121,0.959949822217036,0.9871558933151339
gas_pump_0157.npz,7,7,7,7,1,1,1,0.18150130202983092,0.26378957030384464,0.8216144547324606,0.6862945234226553,0.9270949524282628,0.8724044087503992
gas_pump_0158.npz,7,7,7,7,1,1,1,0.157158451108586,0.16060695423224908,0.8224489795918366,0.7793877551020407,0.928443292404899,0.9306046779330372
